pid,detected,time
2138,None Detected,29-Aug-2017 14:33:38
2138,None Detected,29-Aug-2017 14:36:05
2138,None Detected,29-Aug-2017 14:40:01
2138,None Detected,29-Aug-2017 14:44:02
2138,None Detected,29-Aug-2017 14:48:01
2138,None Detected,29-Aug-2017 14:52:01
2138,None Detected,29-Aug-2017 14:56:01
2138,None Detected,29-Aug-2017 15:00:01
2138,None Detected,29-Aug-2017 15:08:02
2138,None Detected,29-Aug-2017 15:12:01
2138,None Detected,29-Aug-2017 15:16:02
2138,None Detected,29-Aug-2017 15:24:01
2138,None Detected,29-Aug-2017 15:28:03
2138,None Detected,29-Aug-2017 15:36:03
2138,None Detected,29-Aug-2017 15:40:01
2138,None Detected,29-Aug-2017 15:52:01
2138,None Detected,29-Aug-2017 16:00:01
2138,None Detected,29-Aug-2017 16:08:03
2138,None Detected,29-Aug-2017 16:12:02
2138,None Detected,29-Aug-2017 16:16:03
2138,None Detected,29-Aug-2017 16:28:03
2138,None Detected,29-Aug-2017 16:32:02
2138,None Detected,29-Aug-2017 16:36:03
2138,None Detected,29-Aug-2017 16:40:01
2138,None Detected,29-Aug-2017 16:44:02
2138,None Detected,29-Aug-2017 16:48:03
2138,None Detected,29-Aug-2017 16:52:02
2138,None Detected,29-Aug-2017 16:56:02
2138,None Detected,29-Aug-2017 17:04:02
2138,None Detected,29-Aug-2017 17:28:02
2138,None Detected,29-Aug-2017 17:32:02
2138,None Detected,29-Aug-2017 17:48:02
2138,None Detected,29-Aug-2017 17:56:01
2138,None Detected,29-Aug-2017 18:04:01
2138,None Detected,29-Aug-2017 18:08:04
2138,None Detected,29-Aug-2017 18:12:03
2138,None Detected,29-Aug-2017 18:16:01
2138,None Detected,29-Aug-2017 18:24:01
2138,None Detected,29-Aug-2017 18:28:02
2138,None Detected,29-Aug-2017 18:44:01
2138,None Detected,29-Aug-2017 18:56:02
2138,None Detected,29-Aug-2017 19:08:02
2138,None Detected,29-Aug-2017 19:12:03
2138,None Detected,29-Aug-2017 19:16:02
2138,None Detected,29-Aug-2017 19:24:02
2138,None Detected,29-Aug-2017 19:28:01
2138,None Detected,29-Aug-2017 19:32:03
2138,None Detected,29-Aug-2017 19:36:05
2138,None Detected,29-Aug-2017 19:40:01
2138,None Detected,29-Aug-2017 19:44:02
2138,None Detected,29-Aug-2017 19:48:01
2138,None Detected,29-Aug-2017 19:52:03
2138,None Detected,29-Aug-2017 19:56:02
2138,None Detected,29-Aug-2017 20:04:04
2138,None Detected,29-Aug-2017 20:12:02
2138,None Detected,29-Aug-2017 20:16:02
2138,None Detected,29-Aug-2017 20:24:01
2138,None Detected,29-Aug-2017 20:28:02
2138,None Detected,29-Aug-2017 20:32:01
2138,None Detected,29-Aug-2017 20:40:01
2138,None Detected,29-Aug-2017 20:44:01
2138,None Detected,29-Aug-2017 20:48:02
2138,None Detected,29-Aug-2017 20:52:02
2138,None Detected,29-Aug-2017 20:56:02
2138,None Detected,29-Aug-2017 21:00:03
2138,None Detected,29-Aug-2017 21:08:02
2138,None Detected,29-Aug-2017 21:12:04
2138,None Detected,29-Aug-2017 21:16:02
2138,None Detected,29-Aug-2017 21:24:02
2138,None Detected,29-Aug-2017 21:28:01
2138,None Detected,29-Aug-2017 21:40:01
2138,None Detected,29-Aug-2017 21:44:03
2138,None Detected,29-Aug-2017 21:48:03
2138,None Detected,29-Aug-2017 21:52:02
2138,None Detected,29-Aug-2017 21:56:03
2138,None Detected,29-Aug-2017 22:00:01
2138,None Detected,29-Aug-2017 22:12:02
2138,None Detected,29-Aug-2017 22:24:02
2138,None Detected,29-Aug-2017 22:29:50
2138,None Detected,29-Aug-2017 22:32:03
2138,None Detected,29-Aug-2017 22:36:01
2138,None Detected,29-Aug-2017 22:40:01
2138,None Detected,29-Aug-2017 22:44:02
2138,None Detected,29-Aug-2017 22:48:02
2138,None Detected,29-Aug-2017 22:52:01
2138,None Detected,29-Aug-2017 23:00:02
2138,None Detected,29-Aug-2017 23:04:01
2138,None Detected,29-Aug-2017 23:08:01
2138,None Detected,29-Aug-2017 23:12:03
2138,None Detected,29-Aug-2017 23:16:02
2138,None Detected,29-Aug-2017 23:20:03
2138,None Detected,29-Aug-2017 23:24:02
2138,None Detected,29-Aug-2017 23:28:03
2138,None Detected,29-Aug-2017 23:36:02
2138,None Detected,29-Aug-2017 23:40:02
2138,None Detected,29-Aug-2017 23:44:02
2138,None Detected,29-Aug-2017 23:48:03
2138,None Detected,29-Aug-2017 23:52:02
2138,None Detected,29-Aug-2017 23:56:03
2138,None Detected,30-Aug-2017 00:00:01
2138,None Detected,30-Aug-2017 00:04:02
2138,None Detected,30-Aug-2017 00:08:02
2138,None Detected,30-Aug-2017 00:12:04
2138,None Detected,30-Aug-2017 00:16:02
2138,None Detected,30-Aug-2017 00:20:01
2138,None Detected,30-Aug-2017 00:24:03
2138,None Detected,30-Aug-2017 00:28:02
2138,None Detected,30-Aug-2017 00:32:02
2138,None Detected,30-Aug-2017 00:36:02
2138,None Detected,30-Aug-2017 00:40:02
2138,None Detected,30-Aug-2017 00:44:02
2138,None Detected,30-Aug-2017 00:48:02
2138,None Detected,30-Aug-2017 00:52:03
2138,None Detected,30-Aug-2017 00:56:02
2138,None Detected,30-Aug-2017 01:00:03
2138,None Detected,30-Aug-2017 01:29:19
2138,None Detected,30-Aug-2017 01:32:01
2138,None Detected,30-Aug-2017 01:36:01
2138,None Detected,30-Aug-2017 01:40:02
2138,None Detected,30-Aug-2017 02:08:03
2138,None Detected,30-Aug-2017 02:12:02
2138,None Detected,30-Aug-2017 02:16:02
2138,None Detected,30-Aug-2017 02:20:01
2138,None Detected,30-Aug-2017 02:24:03
2138,None Detected,30-Aug-2017 02:28:02
2138,None Detected,30-Aug-2017 02:32:03
2138,None Detected,30-Aug-2017 02:36:03
2138,None Detected,30-Aug-2017 02:40:01
2138,None Detected,30-Aug-2017 02:44:03
2138,None Detected,30-Aug-2017 02:48:03
2138,None Detected,30-Aug-2017 02:52:03
2138,None Detected,30-Aug-2017 02:56:03
2138,None Detected,30-Aug-2017 03:00:03
2138,None Detected,30-Aug-2017 03:04:03
2138,None Detected,30-Aug-2017 03:12:01
2138,None Detected,30-Aug-2017 03:16:07
2138,None Detected,30-Aug-2017 03:20:03
2138,None Detected,30-Aug-2017 03:24:02
2138,None Detected,30-Aug-2017 03:28:03
2138,None Detected,30-Aug-2017 03:33:24
2138,None Detected,30-Aug-2017 03:36:02
2138,None Detected,30-Aug-2017 03:40:03
2138,None Detected,30-Aug-2017 03:44:03
2138,None Detected,30-Aug-2017 03:48:18
2138,None Detected,30-Aug-2017 03:52:06
2138,None Detected,30-Aug-2017 03:56:02
2138,None Detected,30-Aug-2017 04:00:14
2138,None Detected,30-Aug-2017 04:04:03
2138,None Detected,30-Aug-2017 04:09:21
2138,None Detected,30-Aug-2017 04:12:40
2138,None Detected,30-Aug-2017 04:16:04
2138,None Detected,30-Aug-2017 04:20:03
2138,None Detected,30-Aug-2017 04:24:02
2138,None Detected,30-Aug-2017 04:28:01
2138,None Detected,30-Aug-2017 04:32:03
2138,None Detected,30-Aug-2017 04:36:19
2138,None Detected,30-Aug-2017 04:41:07
2138,None Detected,30-Aug-2017 04:44:02
2138,None Detected,30-Aug-2017 04:48:03
2138,None Detected,30-Aug-2017 04:52:01
2138,None Detected,30-Aug-2017 04:56:04
2138,None Detected,30-Aug-2017 05:00:03
2138,None Detected,30-Aug-2017 05:04:03
2138,None Detected,30-Aug-2017 05:08:03
2138,None Detected,30-Aug-2017 05:12:02
2138,None Detected,30-Aug-2017 05:16:03
2138,None Detected,30-Aug-2017 05:20:06
2138,None Detected,30-Aug-2017 05:24:02
2138,None Detected,30-Aug-2017 05:28:02
2138,None Detected,30-Aug-2017 05:32:09
2138,None Detected,30-Aug-2017 05:36:02
2138,None Detected,30-Aug-2017 05:40:02
2138,None Detected,30-Aug-2017 05:44:02
2138,None Detected,30-Aug-2017 05:48:03
2138,None Detected,30-Aug-2017 05:52:03
2138,None Detected,30-Aug-2017 05:56:02
2138,None Detected,30-Aug-2017 06:00:03
2138,None Detected,30-Aug-2017 06:04:02
2138,None Detected,30-Aug-2017 06:08:01
2138,None Detected,30-Aug-2017 06:12:02
2138,None Detected,30-Aug-2017 06:16:05
2138,None Detected,30-Aug-2017 06:20:03
2138,None Detected,30-Aug-2017 06:24:03
2138,None Detected,30-Aug-2017 06:28:01
2138,None Detected,30-Aug-2017 06:32:02
2138,None Detected,30-Aug-2017 06:36:03
2138,None Detected,30-Aug-2017 06:40:03
2138,None Detected,30-Aug-2017 06:44:02
2138,None Detected,30-Aug-2017 06:48:01
2138,None Detected,30-Aug-2017 06:52:01
2138,None Detected,30-Aug-2017 06:56:01
2138,None Detected,30-Aug-2017 07:00:02
2138,None Detected,30-Aug-2017 07:04:06
2138,None Detected,30-Aug-2017 07:08:03
2138,79fee12b2ad254136055b97c53745f3a,30-Aug-2017 07:12:04
2138,79fee12b2ad254136055b97c53745f3a,30-Aug-2017 07:16:01
2138,79fee12b2ad254136055b97c53745f3a,30-Aug-2017 07:20:01
2138,79fee12b2ad254136055b97c53745f3a,30-Aug-2017 07:32:02
2138,79fee12b2ad254136055b97c53745f3a,30-Aug-2017 07:36:02
2138,79fee12b2ad254136055b97c53745f3a,30-Aug-2017 07:40:02
2138,79fee12b2ad254136055b97c53745f3a,30-Aug-2017 07:44:01
2138,79fee12b2ad254136055b97c53745f3a,30-Aug-2017 07:48:01
2138,79fee12b2ad254136055b97c53745f3a,30-Aug-2017 07:52:02
2138,79fee12b2ad254136055b97c53745f3a,30-Aug-2017 07:56:02
2138,79fee12b2ad254136055b97c53745f3a,30-Aug-2017 08:00:30
2138,None Detected,30-Aug-2017 08:04:02
2138,None Detected,30-Aug-2017 08:08:02
2138,None Detected,30-Aug-2017 08:12:03
2138,None Detected,30-Aug-2017 08:16:02
2138,None Detected,30-Aug-2017 08:20:02
2138,None Detected,30-Aug-2017 08:24:03
2138,None Detected,30-Aug-2017 08:28:02
2138,None Detected,30-Aug-2017 08:32:02
2138,None Detected,30-Aug-2017 08:36:03
2138,None Detected,30-Aug-2017 08:40:03
2138,None Detected,30-Aug-2017 08:48:02
2138,None Detected,30-Aug-2017 08:52:01
2138,None Detected,30-Aug-2017 08:56:02
2138,None Detected,30-Aug-2017 09:00:02
2138,None Detected,30-Aug-2017 09:04:01
2138,None Detected,30-Aug-2017 09:08:02
2138,None Detected,30-Aug-2017 09:12:02
2138,None Detected,30-Aug-2017 09:16:03
2138,None Detected,30-Aug-2017 09:20:01
2138,None Detected,30-Aug-2017 09:32:01
2138,3c850b0e5ebcc06768013beb835e1934,30-Aug-2017 09:36:02
2138,None Detected,30-Aug-2017 09:40:02
2138,None Detected,30-Aug-2017 09:44:03
2138,d13bcb49cdf14f9e23283ab3ec8754a1,30-Aug-2017 09:50:10
2138,None Detected,30-Aug-2017 09:56:01
2138,None Detected,30-Aug-2017 10:00:04
2138,None Detected,30-Aug-2017 10:04:01
2138,None Detected,30-Aug-2017 10:08:01
2138,None Detected,30-Aug-2017 10:12:02
2138,None Detected,30-Aug-2017 10:16:02
2138,None Detected,30-Aug-2017 10:20:02
2138,a0f57a3296b0adf001959d3ea061d00c,30-Aug-2017 10:28:03
2138,None Detected,30-Aug-2017 10:32:01
2138,a0f57a3296b0adf001959d3ea061d00c,30-Aug-2017 10:40:01
2138,a0f57a3296b0adf001959d3ea061d00c,30-Aug-2017 10:44:02
2138,a0f57a3296b0adf001959d3ea061d00c,30-Aug-2017 10:48:07
2138,None Detected,30-Aug-2017 10:52:01
2138,None Detected,30-Aug-2017 10:56:01
2138,None Detected,30-Aug-2017 11:00:01
2140,None Detected,17-Aug-2017 11:24:00
2140,None Detected,17-Aug-2017 11:32:01
2140,None Detected,17-Aug-2017 11:40:02
2140,None Detected,17-Aug-2017 11:50:49
2140,None Detected,17-Aug-2017 11:56:02
2140,None Detected,17-Aug-2017 12:07:17
2140,None Detected,17-Aug-2017 12:20:54
2140,None Detected,17-Aug-2017 12:24:01
2140,None Detected,17-Aug-2017 12:32:04
2140,None Detected,17-Aug-2017 12:40:01
2140,None Detected,17-Aug-2017 12:48:01
2140,None Detected,17-Aug-2017 12:59:32
2140,None Detected,17-Aug-2017 13:01:41
2140,None Detected,17-Aug-2017 13:08:01
2140,be8bbbb5959fc1cb891f0ede3e8a6813,17-Aug-2017 13:16:03
2140,None Detected,17-Aug-2017 13:34:19
2140,None Detected,17-Aug-2017 13:57:20
2140,None Detected,17-Aug-2017 14:00:01
2140,None Detected,17-Aug-2017 14:13:52
2140,1fb7202e193615f7dadbb6700d883215,17-Aug-2017 14:16:01
2140,None Detected,17-Aug-2017 14:24:01
2140,None Detected,17-Aug-2017 14:32:26
2140,050e25b61128757ca3064c7c110be53c,17-Aug-2017 14:40:02
2140,None Detected,17-Aug-2017 14:48:01
2140,None Detected,17-Aug-2017 14:56:01
2140,None Detected,17-Aug-2017 15:00:05
2140,None Detected,17-Aug-2017 15:08:01
2140,None Detected,17-Aug-2017 15:16:00
2140,None Detected,17-Aug-2017 15:24:01
2140,None Detected,17-Aug-2017 15:32:01
2140,None Detected,17-Aug-2017 15:42:02
2140,None Detected,17-Aug-2017 15:48:00
2140,None Detected,17-Aug-2017 15:56:00
2140,None Detected,17-Aug-2017 16:00:00
2140,None Detected,17-Aug-2017 16:08:00
2140,None Detected,17-Aug-2017 16:16:01
2140,None Detected,17-Aug-2017 16:34:28
2140,None Detected,17-Aug-2017 16:58:02
2140,None Detected,17-Aug-2017 17:09:01
2140,None Detected,17-Aug-2017 17:16:00
2140,None Detected,17-Aug-2017 17:24:00
2140,None Detected,17-Aug-2017 17:32:00
2140,20a3415218b48bed349353d3e813ccd4,17-Aug-2017 17:40:00
2140,6ca9503cebdfd0025ebe23dfb48ddd01,17-Aug-2017 17:40:00
2140,20a3415218b48bed349353d3e813ccd4,17-Aug-2017 17:48:01
2140,1a71069eece19f5bbba0b0f338ed58c9,17-Aug-2017 17:48:01
2140,1a71069eece19f5bbba0b0f338ed58c9,17-Aug-2017 17:56:05
2140,5fd4ba2c66148cd36166a430e9e17bfe,17-Aug-2017 17:56:05
2140,20a3415218b48bed349353d3e813ccd4,17-Aug-2017 17:56:05
2140,20a3415218b48bed349353d3e813ccd4,17-Aug-2017 18:00:04
2140,5fd4ba2c66148cd36166a430e9e17bfe,17-Aug-2017 18:00:04
2140,1a71069eece19f5bbba0b0f338ed58c9,17-Aug-2017 18:00:04
2140,5e67bae9bafb46fd0806a7d6b97f552b,17-Aug-2017 18:08:01
2140,None Detected,17-Aug-2017 18:16:01
2140,None Detected,17-Aug-2017 18:31:40
2140,None Detected,17-Aug-2017 18:32:00
2140,None Detected,17-Aug-2017 18:42:39
2140,None Detected,17-Aug-2017 19:03:32
2140,None Detected,17-Aug-2017 19:08:04
2140,None Detected,17-Aug-2017 19:16:03
2140,None Detected,17-Aug-2017 19:35:27
2140,None Detected,17-Aug-2017 19:39:59
2140,None Detected,17-Aug-2017 19:50:24
2140,None Detected,17-Aug-2017 19:56:00
2140,None Detected,17-Aug-2017 20:00:00
2140,None Detected,17-Aug-2017 20:23:57
2140,None Detected,17-Aug-2017 20:32:02
2140,0bf3299bcbd67169e5892f771c6e2476,17-Aug-2017 20:40:05
2140,None Detected,17-Aug-2017 20:48:00
2140,None Detected,17-Aug-2017 20:56:01
2140,None Detected,17-Aug-2017 21:00:02
2140,None Detected,17-Aug-2017 21:40:00
2140,None Detected,17-Aug-2017 21:49:04
2140,None Detected,17-Aug-2017 21:56:02
2140,None Detected,17-Aug-2017 22:00:01
2140,None Detected,17-Aug-2017 22:08:01
2140,None Detected,17-Aug-2017 22:19:03
2140,None Detected,17-Aug-2017 22:37:55
2140,None Detected,17-Aug-2017 22:40:00
2140,None Detected,17-Aug-2017 23:20:43
2140,None Detected,17-Aug-2017 23:21:13
2140,None Detected,17-Aug-2017 23:22:19
2140,None Detected,17-Aug-2017 23:24:09
2140,None Detected,17-Aug-2017 23:32:01
2140,None Detected,17-Aug-2017 23:44:08
2140,None Detected,18-Aug-2017 00:18:13
2140,None Detected,18-Aug-2017 01:23:02
2140,None Detected,18-Aug-2017 07:40:02
2140,None Detected,18-Aug-2017 07:48:00
2140,None Detected,18-Aug-2017 08:49:10
2140,None Detected,18-Aug-2017 08:56:01
2140,None Detected,18-Aug-2017 09:00:01
2140,None Detected,18-Aug-2017 09:08:00
2140,None Detected,18-Aug-2017 09:16:01
2140,None Detected,18-Aug-2017 09:34:31
2140,None Detected,18-Aug-2017 09:35:55
2140,None Detected,18-Aug-2017 09:40:01
2140,044957a3b009c2e22604cdde59530ab4,18-Aug-2017 09:51:48
2140,None Detected,18-Aug-2017 10:03:25
2140,None Detected,18-Aug-2017 10:05:35
2140,None Detected,18-Aug-2017 10:08:00
2140,None Detected,18-Aug-2017 10:16:00
2140,None Detected,18-Aug-2017 10:39:36
2140,None Detected,18-Aug-2017 10:43:53
2140,None Detected,18-Aug-2017 10:48:00
2140,None Detected,18-Aug-2017 10:56:00
2140,None Detected,18-Aug-2017 11:06:38
2140,None Detected,18-Aug-2017 11:08:00
2140,None Detected,18-Aug-2017 11:16:01
2140,None Detected,18-Aug-2017 11:40:27
2140,None Detected,18-Aug-2017 11:57:46
2140,None Detected,18-Aug-2017 11:58:02
2140,None Detected,18-Aug-2017 11:59:59
2140,None Detected,18-Aug-2017 12:19:25
2140,None Detected,18-Aug-2017 12:34:13
2140,None Detected,18-Aug-2017 12:51:44
2140,None Detected,18-Aug-2017 12:56:01
2140,None Detected,18-Aug-2017 13:00:00
2140,None Detected,18-Aug-2017 13:08:00
2140,None Detected,18-Aug-2017 13:16:00
2140,None Detected,18-Aug-2017 13:24:00
2140,None Detected,18-Aug-2017 13:49:10
2140,None Detected,18-Aug-2017 13:53:57
2140,None Detected,18-Aug-2017 13:56:01
2140,e65aac74bcd02806c5b6d1b3827373a5,18-Aug-2017 14:03:27
2140,6274b8dd71726833cc95a0bee94c2e9e,18-Aug-2017 14:08:00
2140,b0e86c33a226854323b4d07976ea2ec4,18-Aug-2017 14:16:00
2140,b0e86c33a226854323b4d07976ea2ec4,18-Aug-2017 14:25:16
2140,f7b9b2a12599e4a64211173240436282,18-Aug-2017 14:25:16
2140,5462eaec0b7ca8654db939fcb39fb6c5,18-Aug-2017 14:25:16
2140,4b6289ed1248a31e7a78f441555bb495,18-Aug-2017 14:25:16
2140,497df72977bbdb0b3d7d3777068a715a,18-Aug-2017 14:33:15
2140,None Detected,18-Aug-2017 14:40:14
2140,3d59a2a56de9f332e9432a15cf327916,18-Aug-2017 14:48:08
2140,37878194c7003d90bb76872cdc8fc0bf,18-Aug-2017 14:56:02
2140,37878194c7003d90bb76872cdc8fc0bf,18-Aug-2017 15:00:01
2140,None Detected,18-Aug-2017 15:08:19
2140,None Detected,18-Aug-2017 15:16:00
2140,None Detected,18-Aug-2017 15:24:00
2140,None Detected,18-Aug-2017 15:32:02
2140,None Detected,18-Aug-2017 15:40:01
2140,None Detected,18-Aug-2017 15:48:01
2140,None Detected,18-Aug-2017 15:56:00
2140,None Detected,18-Aug-2017 16:04:38
2140,None Detected,18-Aug-2017 16:10:21
2140,None Detected,18-Aug-2017 16:16:01
2140,None Detected,18-Aug-2017 16:26:32
2140,None Detected,18-Aug-2017 16:32:02
2140,None Detected,18-Aug-2017 16:40:01
2140,None Detected,18-Aug-2017 16:48:00
2140,None Detected,18-Aug-2017 16:56:02
2140,None Detected,18-Aug-2017 17:00:00
2140,None Detected,18-Aug-2017 17:08:00
2140,None Detected,18-Aug-2017 17:16:02
2140,None Detected,18-Aug-2017 17:24:01
2140,None Detected,18-Aug-2017 17:32:02
2140,None Detected,18-Aug-2017 17:40:00
2140,None Detected,18-Aug-2017 17:48:01
2140,None Detected,18-Aug-2017 17:56:00
2140,None Detected,18-Aug-2017 18:00:00
2140,None Detected,18-Aug-2017 18:08:00
2140,None Detected,18-Aug-2017 18:16:00
2140,None Detected,18-Aug-2017 18:24:01
2140,None Detected,18-Aug-2017 18:32:00
2140,None Detected,18-Aug-2017 18:40:01
2140,None Detected,18-Aug-2017 18:48:01
2140,None Detected,18-Aug-2017 18:56:00
2140,None Detected,18-Aug-2017 19:00:02
2140,None Detected,18-Aug-2017 19:08:01
2140,None Detected,18-Aug-2017 19:16:00
2140,None Detected,18-Aug-2017 19:24:00
2140,None Detected,18-Aug-2017 19:32:00
2140,None Detected,18-Aug-2017 19:40:00
2140,None Detected,18-Aug-2017 19:48:00
2140,None Detected,18-Aug-2017 19:56:02
2140,None Detected,18-Aug-2017 20:06:51
2140,None Detected,18-Aug-2017 20:17:05
2140,None Detected,18-Aug-2017 20:34:40
2140,None Detected,18-Aug-2017 20:59:11
2140,None Detected,18-Aug-2017 21:10:04
2140,None Detected,18-Aug-2017 21:32:08
2140,None Detected,18-Aug-2017 21:40:00
2140,None Detected,18-Aug-2017 22:15:00
2140,None Detected,18-Aug-2017 22:21:31
2140,None Detected,18-Aug-2017 22:24:12
2140,None Detected,18-Aug-2017 22:32:00
2140,None Detected,18-Aug-2017 22:40:00
2140,None Detected,18-Aug-2017 22:50:32
2140,None Detected,18-Aug-2017 22:56:01
2140,None Detected,18-Aug-2017 23:00:07
2140,None Detected,18-Aug-2017 23:08:01
2140,None Detected,18-Aug-2017 23:16:01
2140,None Detected,18-Aug-2017 23:24:00
2140,None Detected,18-Aug-2017 23:32:00
2140,None Detected,18-Aug-2017 23:40:01
2140,None Detected,18-Aug-2017 23:48:00
2140,None Detected,18-Aug-2017 23:56:00
2140,None Detected,19-Aug-2017 00:00:02
2140,None Detected,19-Aug-2017 00:08:03
2140,None Detected,19-Aug-2017 00:20:33
2140,None Detected,19-Aug-2017 00:24:01
2140,None Detected,19-Aug-2017 00:49:11
2140,None Detected,19-Aug-2017 01:00:35
2140,None Detected,19-Aug-2017 01:49:46
2140,None Detected,19-Aug-2017 03:43:01
2140,None Detected,19-Aug-2017 04:16:01
2140,None Detected,19-Aug-2017 04:24:15
2140,None Detected,19-Aug-2017 04:33:10
2140,None Detected,19-Aug-2017 04:40:02
2140,None Detected,19-Aug-2017 04:48:01
2140,None Detected,19-Aug-2017 04:56:01
2140,None Detected,19-Aug-2017 05:00:00
2140,None Detected,19-Aug-2017 05:08:01
2140,None Detected,19-Aug-2017 05:16:01
2140,None Detected,19-Aug-2017 05:24:00
2140,None Detected,19-Aug-2017 05:32:15
2140,None Detected,19-Aug-2017 05:40:01
2140,None Detected,19-Aug-2017 05:48:00
2140,None Detected,19-Aug-2017 05:56:01
2140,None Detected,19-Aug-2017 06:00:09
2140,None Detected,19-Aug-2017 06:08:00
2140,None Detected,19-Aug-2017 06:16:00
2140,None Detected,19-Aug-2017 06:24:01
2140,None Detected,19-Aug-2017 06:32:00
2140,None Detected,19-Aug-2017 06:40:00
2140,None Detected,19-Aug-2017 06:48:00
2140,None Detected,19-Aug-2017 06:56:01
2140,None Detected,19-Aug-2017 07:00:00
2140,None Detected,19-Aug-2017 07:08:01
2140,None Detected,19-Aug-2017 07:16:01
2140,None Detected,19-Aug-2017 07:24:00
2140,None Detected,19-Aug-2017 07:32:01
2140,None Detected,19-Aug-2017 07:40:01
2140,None Detected,19-Aug-2017 07:48:00
2140,None Detected,19-Aug-2017 07:56:00
2140,None Detected,19-Aug-2017 08:00:04
2140,None Detected,19-Aug-2017 08:08:01
2140,None Detected,19-Aug-2017 08:16:00
2140,None Detected,19-Aug-2017 08:24:00
2140,None Detected,19-Aug-2017 08:32:01
2140,None Detected,19-Aug-2017 08:40:01
2140,None Detected,19-Aug-2017 08:48:01
2140,None Detected,19-Aug-2017 08:55:59
2140,None Detected,19-Aug-2017 09:00:01
2140,ef98c80baa3f858ed5a51f9d6dd47d9d,19-Aug-2017 09:08:00
2140,ef98c80baa3f858ed5a51f9d6dd47d9d,19-Aug-2017 09:16:00
2140,f084ebbe2d0aeaa0f0976a08ba4c57ca,19-Aug-2017 09:16:00
2140,None Detected,19-Aug-2017 09:23:59
2140,None Detected,19-Aug-2017 09:32:00
2140,None Detected,19-Aug-2017 09:44:28
2140,None Detected,19-Aug-2017 09:51:57
2140,None Detected,19-Aug-2017 09:55:59
2140,None Detected,19-Aug-2017 10:07:08
2140,None Detected,19-Aug-2017 10:08:00
2140,None Detected,19-Aug-2017 10:16:01
2140,None Detected,19-Aug-2017 10:23:59
2140,None Detected,19-Aug-2017 10:32:00
2140,None Detected,19-Aug-2017 10:40:00
2140,None Detected,19-Aug-2017 10:48:00
2140,None Detected,19-Aug-2017 10:56:00
2140,None Detected,19-Aug-2017 11:00:40
2140,None Detected,19-Aug-2017 11:08:00
2140,None Detected,19-Aug-2017 11:16:02
2140,None Detected,19-Aug-2017 11:24:01
2140,None Detected,19-Aug-2017 11:32:01
2140,None Detected,19-Aug-2017 11:40:01
2140,None Detected,19-Aug-2017 11:48:01
2140,None Detected,19-Aug-2017 11:56:01
2140,None Detected,19-Aug-2017 12:00:01
2140,None Detected,19-Aug-2017 12:08:01
2140,None Detected,19-Aug-2017 12:16:01
2140,None Detected,19-Aug-2017 12:24:00
2140,None Detected,19-Aug-2017 12:32:01
2140,None Detected,19-Aug-2017 12:40:01
2140,None Detected,19-Aug-2017 12:48:01
2140,None Detected,19-Aug-2017 12:56:01
2140,None Detected,19-Aug-2017 13:00:00
2140,None Detected,19-Aug-2017 13:08:06
2140,None Detected,19-Aug-2017 13:16:00
2140,2a832132927196fbaee65677f96389f4,19-Aug-2017 13:24:01
2140,None Detected,19-Aug-2017 13:32:02
2140,None Detected,19-Aug-2017 13:40:00
2140,None Detected,19-Aug-2017 13:48:00
2140,None Detected,19-Aug-2017 13:56:18
2140,None Detected,19-Aug-2017 14:00:01
2140,None Detected,19-Aug-2017 14:08:01
2140,None Detected,19-Aug-2017 14:16:08
2140,None Detected,19-Aug-2017 14:24:01
2140,None Detected,19-Aug-2017 14:32:00
2140,None Detected,19-Aug-2017 14:40:01
2140,None Detected,19-Aug-2017 14:48:02
2140,None Detected,19-Aug-2017 14:56:01
2140,None Detected,19-Aug-2017 15:07:34
2140,None Detected,19-Aug-2017 15:40:56
2140,None Detected,19-Aug-2017 15:52:33
2140,None Detected,19-Aug-2017 16:16:32
2140,None Detected,19-Aug-2017 16:38:55
2140,None Detected,19-Aug-2017 16:51:13
2140,None Detected,19-Aug-2017 17:04:49
2140,1db69aac6c23f5335c081ede7502cbd0,19-Aug-2017 17:17:13
2140,None Detected,19-Aug-2017 17:28:46
2140,None Detected,19-Aug-2017 17:39:12
2140,None Detected,19-Aug-2017 17:40:00
2140,None Detected,19-Aug-2017 17:48:00
2140,None Detected,19-Aug-2017 17:56:00
2140,None Detected,19-Aug-2017 18:00:01
2140,None Detected,19-Aug-2017 18:08:00
2140,None Detected,19-Aug-2017 18:16:01
2140,None Detected,19-Aug-2017 18:24:01
2140,None Detected,19-Aug-2017 18:32:01
2140,None Detected,19-Aug-2017 18:40:00
2140,None Detected,19-Aug-2017 18:48:00
2140,None Detected,19-Aug-2017 18:56:00
2140,None Detected,19-Aug-2017 19:00:01
2140,None Detected,19-Aug-2017 19:08:02
2140,None Detected,19-Aug-2017 19:16:00
2140,None Detected,19-Aug-2017 19:24:00
2140,None Detected,19-Aug-2017 19:32:00
2140,None Detected,19-Aug-2017 19:40:01
2140,None Detected,19-Aug-2017 19:48:01
2140,None Detected,19-Aug-2017 19:56:00
2140,None Detected,19-Aug-2017 20:00:00
2140,None Detected,19-Aug-2017 20:08:00
2140,None Detected,19-Aug-2017 20:16:01
2140,None Detected,19-Aug-2017 20:24:01
2140,None Detected,19-Aug-2017 20:32:01
2140,None Detected,19-Aug-2017 20:40:00
2140,None Detected,19-Aug-2017 20:48:01
